loop_index,last_step_ns,imu_time_ns,bmp_time_ns,epoch_time_ns,v_batt,alt_bmp_raw,bmp_temp,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,mag_X, mag_Y, mag_Z,roll,pitch,yaw,rollDot,pitchDot,yawDot,X,Y,Z,Xdot,Ydot,Zdot,Zddot,xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,xbee_roll,xbee_pitch,xbee_yaw,gps_lat,gps_lon,gps_gpsAlt,gps_ned_x,gps_ned_y,gps_ned_z,gps_spd,gps_fix,gps_sat,gps_headingNc,gps_cog,gps_gpsVsi,gps_hdop,gps_vdop,gps_year,gps_month,gps_day,gps_hour,gps_minute,gps_second,gps_time_received_ns,X_thrt,Y_thrt,Z_thrt,roll_thrt,pitch_thrt,yaw_thrt,sp_roll_dot,sp_pitch_dot,sp_yaw_dot,sp_roll_dot_ff,sp_pitch_dot_ff,sp_yaw_dot_ff,sp_roll,sp_pitch,sp_yaw,sp_roll_ff,sp_pitch_ff,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,sp_Xdot_ff,sp_Ydot_ff,sp_Zdot_ff,sp_Xddot,sp_Yddot,sp_Zddot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,dsm_con,flight_mode,tIMU,tIMU_END,tSM,tXBEE,tGPS,tPNI,tNAV,tGUI,tCTR,tLOG,tNTP
21,1749740678051525690,1749740678050942495,1749740678050942495,1749740678051530440,16.3036,560.8715,33.8000,0.0021,-0.0192,-0.0469,-0.3065,0.1579,-8.2407,0.0000,0.0000,0.0000,0.0671,-0.1418,0.0918,0.0051,-0.0116,0.0061,0.0223,0.0764,-0.1045,-0.0005,-0.0002,0.0006,0.0000,4151681149,1749740678051127756,0.0223,0.0764,-0.1045,0.9989,0.0008,-0.0007,0.0459,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678050946911,1749740678046380620,1749740678051151877,1749740678051135713,1749740678051163667,1749740678051165458,1749740678051485655,1749740678051491654,1749740678051526940,1749740678046378370,0
22,1749740678056602564,1749740678056129683,1749740678056129683,1749740678056607271,16.2975,560.8715,33.8000,0.0234,-0.0426,-0.0352,-0.9125,0.1436,-9.7294,0.0000,0.0000,0.0000,0.0671,-0.1419,0.0918,0.0112,-0.0220,-0.0077,0.0223,0.0764,-0.1045,-0.0005,-0.0002,0.0006,0.0000,4151681149,1749740678051127756,0.0223,0.0764,-0.1045,0.9989,0.0008,-0.0007,0.0459,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678056134141,1749740678051545687,1749740678056226584,1749740678056214044,1749740678056237832,1749740678056239623,1749740678056562279,1749740678056568778,1749740678056603772,1749740678051543729,0
23,1749740678061490176,1749740678060940642,1749740678060940642,1749740678061495342,16.2915,560.8715,33.8000,0.0117,-0.0160,-0.0469,-1.4226,0.4163,-8.4172,0.0000,0.0000,0.0000,0.0672,-0.1419,0.0923,0.0114,-0.0200,-0.0207,0.0223,0.0764,-0.1046,-0.0004,-0.0001,0.0002,0.0000,4151688413,1749740678061091617,0.0223,0.0764,-0.1046,0.9989,0.0009,-0.0007,0.0461,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678060945058,1749740678056622394,1749740678061115696,1749740678061099532,1749740678061127236,1749740678061128986,1749740678061450058,1749740678061456349,1749740678061491385,1749740678056620477,0
24,1749740678066886956,1749740678066298219,1749740678066298219,1749740678066891663,16.2867,560.8715,33.8000,0.0032,0.0021,-0.0330,-0.4119,1.2633,-9.1520,0.0000,0.0000,0.0000,0.0671,-0.1419,0.0928,0.0087,-0.0126,-0.0248,0.0223,0.0764,-0.1047,-0.0005,-0.0000,-0.0010,0.0000,4151696918,1749740678066488146,0.0223,0.0764,-0.1047,0.9989,0.0010,-0.0007,0.0464,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678066302677,1749740678061510923,1749740678066513934,1749740678066496561,1749740678066525640,1749740678066527431,1749740678066847420,1749740678066853461,1749740678066888164,1749740678061508757,0
25,1749740678071966870,1749740678071436832,1749740678071436832,1749740678071971744,16.2794,560.8715,33.8000,0.0213,0.0064,-0.0138,0.0910,-0.2847,-9.4980,0.0000,0.0000,0.0000,0.0671,-0.1418,0.0928,0.0129,-0.0063,-0.0212,0.0223,0.0764,-0.1047,-0.0005,-0.0000,-0.0010,0.0000,4151696918,1749740678066488146,0.0223,0.0764,-0.1047,0.9989,0.0010,-0.0007,0.0464,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678071441290,1749740678066907994,1749740678071592307,1749740678071579850,1749740678071603471,1749740678071605263,1749740678071926835,1749740678071933126,1749740678071968078,1749740678066906036,0
26,1749740678075853689,1749740678075365561,1749740678075365561,1749740678075858688,16.2789,560.8231,33.8000,0.0383,-0.0202,-0.0160,-0.5412,-1.5887,-9.4145,0.0000,0.0000,0.0000,0.0672,-0.1418,0.0931,0.0214,-0.0109,-0.0194,0.0223,0.0765,-0.1047,-0.0006,0.0001,-0.0014,0.0000,4151705835,1749740678075455338,0.0223,0.0765,-0.1047,0.9989,0.0009,-0.0007,0.0465,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678075369977,1749740678072836394,1749740678075480250,1749740678075463212,1749740678075491707,1749740678075493707,1749740678075815445,1749740678075821569,1749740678075855147,1749740678071985575,0
27,1749740678081491137,1749740678080926021,1749740678080926021,1749740678081495886,16.2792,560.8231,33.8000,-0.0053,-0.0181,-0.0170,-1.0777,0.6077,-8.1595,0.0000,0.0000,0.0000,0.0673,-0.1418,0.0931,0.0125,-0.0133,-0.0186,0.0223,0.0765,-0.1047,-0.0006,0.0001,-0.0014,0.0000,4151705835,1749740678075455338,0.0223,0.0765,-0.1047,0.9989,0.0009,-0.0007,0.0465,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678080930396,1749740678075873727,1749740678081114907,1749740678081102367,1749740678081126405,1749740678081128238,1749740678081450977,1749740678081457101,1749740678081492345,1749740678075871811,0
28,1749740678086759312,1749740678086292472,1749740678086292472,1749740678086764020,16.2818,560.8231,33.8000,-0.0266,-0.0064,0.0458,-0.3928,0.4020,-10.7195,0.0000,0.0000,0.0000,0.0671,-0.1418,0.0931,-0.0006,-0.0110,0.0028,0.0223,0.0765,-0.1048,-0.0004,0.0001,-0.0015,0.0000,4151714266,1749740678086360169,0.0223,0.0765,-0.1048,0.9989,0.0008,-0.0007,0.0465,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678086296888,1749740678081510967,1749740678086385832,1749740678086368210,1749740678086397122,1749740678086398913,1749740678086720027,1749740678086725943,1749740678086760520,1749740678081509092,0
29,1749740678091078810,1749740678090495281,1749740678090495281,1749740678091084101,16.2833,560.8231,33.8000,0.0160,-0.0107,0.0522,0.7927,0.1483,-8.7560,0.0000,0.0000,0.0000,0.0670,-0.1417,0.0927,0.0049,-0.0109,0.0193,0.0223,0.0764,-0.1048,0.0000,-0.0001,-0.0015,0.0000,4151722500,1749740678090678292,0.0223,0.0764,-0.1048,0.9989,0.0008,-0.0007,0.0463,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678090499988,1749740678086778601,1749740678090703913,1749740678090686125,1749740678090715245,1749740678090717328,1749740678091038442,1749740678091045024,1749740678091080226,1749740678086776643,0
30,1749740678096074947,1749740678095639393,1749740678095639393,1749740678096079612,16.2852,560.8231,33.8000,0.0607,-0.0213,0.0224,-0.4239,-1.6006,-9.3310,0.0000,0.0000,0.0000,0.0672,-0.1417,0.0927,0.0235,-0.0144,0.0203,0.0223,0.0764,-0.1048,0.0000,-0.0001,-0.0015,0.0000,4151722500,1749740678090678292,0.0223,0.0764,-0.1048,0.9989,0.0008,-0.0007,0.0463,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678095643892,1749740678091099515,1749740678095698717,1749740678095685594,1749740678095710507,1749740678095712298,1749740678096035286,1749740678096041285,1749740678096076113,1749740678091097140,0
31,1749740678100989847,1749740678100398652,1749740678100398652,1749740678100994554,16.2879,560.8231,33.8000,-0.0011,-0.0437,0.0128,-1.3364,0.1244,-10.6623,0.0000,0.0000,0.0000,0.0673,-0.1418,0.0920,0.0153,-0.0241,0.0178,0.0223,0.0764,-0.1047,0.0002,-0.0002,-0.0010,0.0000,4151731653,1749740678100589371,0.0223,0.0764,-0.1047,0.9989,0.0008,-0.0008,0.0460,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678100403110,1749740678096094902,1749740678100615533,1749740678100597661,1749740678100627031,1749740678100629198,1749740678100949895,1749740678100956519,1749740678100991013,1749740678096092985,0
32,1749740678105929534,1749740678105466985,1749740678105466985,1749740678105934242,16.2920,560.8231,33.8000,-0.0213,-0.0064,0.0597,-0.5939,1.4212,-8.4792,0.0000,0.0000,0.0000,0.0671,-0.1418,0.0920,0.0031,-0.0182,0.0318,0.0223,0.0764,-0.1047,0.0002,-0.0002,-0.0010,0.0000,4151731653,1749740678100589371,0.0223,0.0764,-0.1047,0.9989,0.0008,-0.0008,0.0460,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678105471443,1749740678101009135,1749740678105557054,1749740678105544306,1749740678105568718,1749740678105570426,1749740678105890374,1749740678105896623,1749740678105930701,1749740678101007177,0
33,1749740678111602226,1749740678111038194,1749740678111038194,1749740678111606934,16.3029,560.8231,33.8000,0.0522,0.0149,0.0469,0.6610,-0.3134,-7.5965,0.0000,0.0000,0.0000,0.0671,-0.1417,0.0917,0.0195,-0.0072,0.0368,0.0223,0.0764,-0.1046,0.0001,-0.0004,-0.0002,0.0000,4151738772,1749740678111198501,0.0223,0.0764,-0.1046,0.9989,0.0007,-0.0010,0.0458,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678111042651,1749740678105949947,1749740678111223872,1749740678111206375,1749740678111235703,1749740678111237494,1749740678111561608,1749740678111567773,1749740678111603434,1749740678105947823,0
34,1749740678116359694,1749740678115686971,1749740678115686971,1749740678116364651,16.3133,560.8231,33.8000,0.0671,-0.0437,-0.0533,-0.8981,-2.2514,-9.6292,0.0000,0.0000,0.0000,0.0675,-0.1417,0.0915,0.0354,-0.0193,0.0068,0.0223,0.0764,-0.1046,0.0005,-0.0003,0.0002,0.0000,4151747279,1749740678115958843,0.0223,0.0764,-0.1046,0.9990,0.0007,-0.0010,0.0457,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678115691679,1749740678111621473,1749740678115981881,1749740678115966925,1749740678115993587,1749740678115995379,1749740678116320117,1749740678116326449,1749740678116360860,1749740678111619515,0
35,1749740678121724520,1749740678121182400,1749740678121182400,1749740678121729477,16.3212,560.8231,33.8000,-0.0746,-0.0575,-0.0405,-1.4321,1.5695,-8.5747,0.0000,0.0000,0.0000,0.0673,-0.1420,0.0915,-0.0013,-0.0321,-0.0090,0.0223,0.0764,-0.1046,0.0005,-0.0003,0.0002,0.0000,4151747279,1749740678115958843,0.0223,0.0764,-0.1046,0.9990,0.0007,-0.0010,0.0457,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678121186858,1749740678116379357,1749740678121341499,1749740678121329168,1749740678121352664,1749740678121354414,1749740678121684485,1749740678121690442,1749740678121725728,1749740678116377441,0
36,1749740678126215489,1749740678125656248,1749740678125656248,1749740678126220239,16.3263,560.8231,33.8000,-0.0629,0.0160,0.0756,0.2898,3.4812,-9.4192,0.0000,0.0000,0.0000,0.0668,-0.1419,0.0916,-0.0218,-0.0161,0.0192,0.0224,0.0764,-0.1046,0.0005,-0.0005,0.0001,0.0000,4151755533,1749740678125739943,0.0224,0.0764,-0.1046,0.9990,0.0007,-0.0009,0.0458,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678125660039,1749740678122548717,1749740678125763355,1749740678125747775,1749740678125774812,1749740678125776561,1749740678126175663,1749740678126182995,1749740678126216697,1749740678121742725,0
37,1749740678131514701,1749740678130952127,1749740678130952127,1749740678131519450,16.3316,560.8231,33.8000,0.1641,0.0266,-0.0000,2.2033,-1.8016,-11.7764,0.0000,0.0000,0.0000,0.0672,-0.1416,0.0916,0.0401,-0.0018,0.0128,0.0224,0.0764,-0.1046,0.0005,-0.0005,0.0001,0.0000,4151755533,1749740678125739943,0.0224,0.0764,-0.1046,0.9990,0.0007,-0.0009,0.0458,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678130956543,1749740678126236736,1749740678131141221,1749740678131128556,1749740678131152719,1749740678131154510,1749740678131475208,1749740678131481165,1749740678131515951,1749740678126234819,0
38,1749740678136711930,1749740678136242840,1749740678136242840,1749740678136716804,16.3360,560.8231,33.8000,0.0618,-0.0682,-0.1150,-1.3268,-2.4668,-9.9394,0.0000,0.0000,0.0000,0.0677,-0.1415,0.0921,0.0474,-0.0239,-0.0298,0.0223,0.0764,-0.1046,0.0003,-0.0004,-0.0002,0.0000,4151764054,1749740678136310746,0.0223,0.0764,-0.1046,0.9989,0.0006,-0.0009,0.0460,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678136247506,1749740678131535864,1749740678136336491,1749740678136318619,1749740678136348239,1749740678136349947,1749740678136672644,1749740678136679060,1749740678136713138,1749740678131533615,0
39,1749740678140930902,1749740678140255097,1749740678140255097,1749740678140935902,16.3379,560.8231,33.8000,-0.1992,-0.0309,0.0160,-2.8787,3.0482,-8.6176,0.0000,0.0000,0.0000,0.0669,-0.1417,0.0922,-0.0348,-0.0263,-0.0145,0.0224,0.0764,-0.1047,0.0011,0.0002,-0.0010,0.0000,4151772439,1749740678140444524,0.0224,0.0764,-0.1047,0.9989,0.0008,-0.0009,0.0461,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678140259554,1749740678136731676,1749740678140470145,1749740678140452523,1749740678140481685,1749740678140483434,1749740678140890159,1749740678140896658,1749740678140932069,1749740678136729718,0
40,1749740678146211825,1749740678145505233,1749740678145505233,1749740678146216825,16.3411,560.8231,33.8000,0.0362,0.0756,0.1246,2.3398,0.9881,-7.7778,0.0000,0.0000,0.0000,0.0666,-0.1415,0.0925,-0.0111,0.0077,0.0318,0.0223,0.0764,-0.1047,0.0004,-0.0003,-0.0014,0.0000,4151781285,1749740678145695577,0.0223,0.0764,-0.1047,0.9989,0.0006,-0.0009,0.0463,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678145510108,1749740678140950816,1749740678145721156,1749740678145703492,1749740678145732821,1749740678145734612,1749740678146053768,1749740678146060184,1749740678146213284,1749740678140948733,0
41,1749740678151375560,1749740678150783657,1749740678150783657,1749740678151380267,16.3432,560.8231,33.8000,0.2194,-0.0533,-0.0916,0.2778,-5.6058,-9.3524,0.0000,0.0000,0.0000,0.0676,-0.1414,0.0922,0.0657,-0.0126,-0.0093,0.0223,0.0764,-0.1048,0.0005,0.0002,-0.0017,0.0000,4151789179,1749740678150974126,0.0223,0.0764,-0.1048,0.9989,0.0007,-0.0008,0.0461,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678150788073,1749740678146232572,1749740678150999413,1749740678150982083,1749740678151010869,1749740678151012619,1749740678151335649,1749740678151341648,1749740678151376768,1749740678146230697,0
42,1749740678156787961,1749740678155424519,1749740678155424519,1749740678156792377,16.3449,560.8231,33.8000,-0.1119,-0.0575,-0.0937,-4.2294,1.0934,-9.8105,0.0000,0.0000,0.0000,0.0676,-0.1415,0.0920,0.0065,-0.0276,-0.0375,0.0223,0.0764,-0.1047,0.0002,-0.0002,-0.0012,0.0000,4151797171,1749740678156430770,0.0223,0.0764,-0.1047,0.9989,0.0006,-0.0009,0.0460,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740678155428018,1749740678151396639,1749740678156452266,1749740678156438810,1749740678156462181,1749740678156463723,1749740678156754342,1749740678156760299,1749740678156789169,1749740678151394681,0
